Delay_from_due_date;Num_of_Delayed_Payment;Num_Credit_Inquiries;Credit_History_Age;Age;Annual_Income;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Changed_Credit_Limit;Outstanding_Debt;Credit_Score
30.0;9.0;4.0;321.0;26.0;20821.8;5.0;6.0;9.0;2.0;6.23;1485.97;Poor
30.0;9.0;4.0;323.0;26.0;20821.8;5.0;6.0;9.0;2.0;6.23;1485.97;Poor
30.0;10.0;4.0;324.0;26.0;20821.8;5.0;6.0;9.0;2.0;6.23;1485.97;Poor
30.0;12.0;4.0;325.0;26.0;20821.8;5.0;6.0;9.0;2.0;6.23;1485.97;Poor
34.0;9.0;4.0;326.0;26.0;20821.8;5.0;6.0;9.0;2.0;6.23;1485.97;Poor
28.0;9.0;4.0;327.0;26.0;20821.8;5.0;6.0;9.0;2.0;6.23;1485.97;Poor
30.0;9.0;4.0;328.0;26.0;20821.8;5.0;6.0;9.0;2.0;6.23;1485.97;Poor
10.0;16.0;1.0;211.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
10.0;19.0;1.0;211.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
14.0;16.0;1.0;213.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
10.0;13.0;1.0;213.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
10.0;15.0;1.0;215.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
10.0;16.0;1.0;216.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
15.0;16.0;6.0;217.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
10.0;18.0;6.0;218.0;34.0;48212.8;7.0;7.0;18.0;4.0;8.49;1197.02;Standard
13.0;3.0;4.0;395.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Good
14.0;3.0;4.0;396.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Good
16.0;3.0;4.0;397.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Good
13.0;3.0;4.0;398.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Good
13.0;2.0;4.0;399.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Standard
9.0;0.0;4.0;400.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Good
13.0;3.0;4.0;401.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Standard
13.0;3.0;9.0;402.0;21.0;42888.45;5.0;2.0;12.0;1.0;8.44;131.52;Good
57.0;8.0;6.0;195.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
55.0;8.0;6.0;196.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
59.0;8.0;6.0;197.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
56.0;6.0;6.0;198.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
55.0;10.0;6.0;199.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
51.0;8.0;6.0;200.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
56.0;8.0;6.0;201.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
56.0;5.0;6.0;202.0;26.0;59304.08;9.0;5.0;25.0;7.0;11.67;1653.18;Poor
31.0;14.0;11.0;239.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Standard
31.0;14.0;11.0;240.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Standard
31.0;14.0;11.0;240.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Poor
29.0;14.0;11.0;242.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Poor
31.0;14.0;11.0;243.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Poor
34.0;14.0;11.0;243.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Poor
34.0;14.0;11.0;245.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Standard
31.0;14.0;11.0;246.0;38.0;58865.88;9.0;7.0;25.0;6.0;19.67;1340.92;Standard
55.0;19.0;12.0;92.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
55.0;17.0;12.0;93.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
57.0;21.0;12.0;94.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
55.0;19.0;12.0;95.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
55.0;19.0;12.0;96.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
50.0;20.0;12.0;96.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
55.0;18.0;12.0;98.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
55.0;18.0;12.0;99.0;36.0;16192.1;9.0;9.0;30.0;9.0;5.63;1860.55;Poor
7.0;8.0;2.0;305.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Good
7.0;8.0;2.0;306.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Good
7.0;9.0;2.0;307.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Good
7.0;10.0;2.0;308.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Good
7.0;11.0;2.0;309.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Standard
7.0;6.0;2.0;310.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Good
7.0;10.0;3.0;311.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Good
7.0;9.0;3.0;312.0;51.0;84031.02;5.0;3.0;1.0;0.0;4.48;1325.84;Good
18.0;18.0;11.0;158.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Poor
18.0;18.0;11.0;158.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Poor
18.0;22.0;11.0;160.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Poor
14.0;17.0;11.0;161.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Poor
20.0;23.0;11.0;162.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Standard
18.0;19.0;11.0;163.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Poor
18.0;23.0;16.0;164.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Poor
23.0;20.0;16.0;165.0;26.0;46092.27;7.0;5.0;27.0;4.0;4.92;1509.72;Poor
28.0;20.0;7.0;136.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
28.0;20.0;7.0;137.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
27.0;20.0;8.0;137.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
28.0;20.0;8.0;139.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
28.0;23.0;8.0;140.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
28.0;20.0;8.0;140.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
28.0;20.0;8.0;142.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
28.0;20.0;8.0;143.0;38.0;69197.78;4.0;4.0;18.0;7.0;16.61;282.06;Standard
19.0;3.0;1.0;396.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Standard
15.0;3.0;1.0;396.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Standard
15.0;6.0;1.0;397.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Standard
15.0;3.0;1.0;398.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Good
15.0;3.0;1.0;399.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Good
15.0;3.0;1.0;400.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Good
15.0;3.0;1.0;401.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Standard
11.0;3.0;1.0;402.0;53.0;70741.04;1.0;5.0;8.0;0.0;2.85;799.89;Standard
25.0;16.0;11.0;67.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Poor
22.0;17.0;14.0;68.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Poor
26.0;16.0;14.0;69.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Poor
25.0;16.0;14.0;70.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Standard
24.0;16.0;14.0;71.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Standard
25.0;16.0;14.0;72.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Standard
25.0;17.0;14.0;73.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Poor
25.0;16.0;14.0;74.0;15.0;20414.37;6.0;10.0;18.0;4.0;6.66;1401.52;Poor
3.0;11.0;3.0;339.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
2.0;11.0;3.0;340.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
2.0;10.0;8.0;341.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
2.0;11.0;8.0;342.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
2.0;11.0;8.0;343.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
2.0;10.0;8.0;344.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
2.0;11.0;8.0;345.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
2.0;11.0;8.0;346.0;50.0;11139561000000000,00;5.0;5.0;11.0;4.0;11.27;939.87;Standard
10.0;17.0;5.0;209.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Standard
12.0;17.0;5.0;210.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Standard
12.0;17.0;5.0;211.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Standard
7.0;17.0;5.0;212.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Good
12.0;17.0;5.0;213.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Good
14.0;17.0;5.0;214.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Good
12.0;17.0;5.0;215.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Standard
8.0;17.0;5.0;216.0;45.0;118879.68;5.0;3.0;15.0;6.0;10.06;233.76;Good
18.0;13.0;7.0;143.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Standard
19.0;12.0;7.0;144.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Standard
20.0;11.0;7.0;145.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Standard
18.0;10.0;7.0;145.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Good
18.0;11.0;7.0;145.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Standard
18.0;13.0;7.0;145.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Standard
18.0;11.0;7.0;145.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Good
18.0;11.0;7.0;150.0;27.0;29344.53;5.0;7.0;10.0;2.0;8.19;779.69;Good
7.0;3.0;1.0;277.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Standard
6.0;3.0;1.0;278.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Standard
6.0;3.0;1.0;279.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Standard
6.0;3.0;1.0;280.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Standard
5.0;1.0;1.0;281.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Standard
6.0;3.0;1.0;282.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Standard
6.0;3.0;1.0;283.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Good
6.0;3.0;1.0;284.0;33.0;17770.48;4.0;5.0;4.0;2.0;1.02;43.54;Standard
10.0;7.0;2.0;355.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
12.0;7.0;2.0;356.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
9.0;7.0;2.0;357.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
10.0;5.0;2.0;358.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
10.0;7.0;2.0;359.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
10.0;10.0;2.0;360.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
10.0;7.0;2.0;361.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
10.0;7.0;7.0;362.0;40.0;39460.01;2.0;6.0;2.0;4.0;1.5;1180.08;Standard
13.0;16.0;2.0;230.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
13.0;15.0;3.0;231.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
11.0;16.0;3.0;232.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
10.0;15.0;3.0;232.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
8.0;15.0;3.0;232.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
13.0;15.0;3.0;235.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
13.0;15.0;3.0;236.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
13.0;15.0;3.0;237.0;44.0;15989085,00;5.0;4.0;2.0;4.0;0.5;665.82;Good
60.0;18.0;9.0;69.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
62.0;19.0;9.0;70.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
62.0;17.0;9.0;71.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
62.0;19.0;9.0;72.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
62.0;19.0;9.0;73.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
62.0;19.0;9.0;74.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
66.0;21.0;9.0;75.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
62.0;21.0;9.0;76.0;37.0;54481.56;7.0;6.0;15.0;7.0;2.0;3793.7;Poor
6.0;11.0;2.0;256.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
10.0;11.0;2.0;257.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
4.0;11.0;2.0;258.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
2.0;11.0;2.0;259.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
6.0;11.0;2.0;260.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
6.0;11.0;2.0;261.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
6.0;11.0;2.0;262.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
11.0;11.0;2.0;263.0;41.0;42776.51;4.0;4.0;3.0;0.0;1.45;152.77;Standard
60.0;16.0;10.0;159.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Poor
60.0;16.0;10.0;160.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Poor
60.0;16.0;10.0;161.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Poor
60.0;16.0;10.0;162.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Poor
57.0;16.0;10.0;162.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Standard
61.0;16.0;10.0;164.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Poor
57.0;16.0;10.0;165.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Poor
60.0;16.0;10.0;166.0;40.0;36716.18;8.0;7.0;32.0;5.0;8.84;3124.9;Poor
38.0;21.0;8.0;77.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
38.0;20.0;8.0;77.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
41.0;23.0;8.0;79.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
38.0;24.0;13.0;80.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
36.0;19.0;13.0;81.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
38.0;21.0;13.0;82.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
38.0;21.0;13.0;83.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
38.0;21.0;13.0;84.0;16.0;61719.9;7.0;5.0;19.0;9.0;26.39;3643.78;Standard
59.0;21.0;10.0;152.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Poor
59.0;21.0;10.0;153.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Standard
59.0;21.0;10.0;153.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Poor
59.0;22.0;10.0;155.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Standard
59.0;21.0;10.0;156.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Standard
59.0;21.0;10.0;157.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Standard
59.0;21.0;10.0;158.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Poor
59.0;21.0;10.0;159.0;38.0;14293.11;6.0;9.0;24.0;6.0;20.61;3491.37;Poor
51.0;12.0;6.0;148.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
51.0;15.0;6.0;149.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
51.0;16.0;6.0;150.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
51.0;15.0;11.0;151.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
51.0;16.0;11.0;152.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
49.0;15.0;11.0;153.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
51.0;15.0;11.0;154.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
56.0;15.0;11.0;155.0;26.0;39005.96;10.0;10.0;17.0;6.0;15.4;2845.49;Standard
10.0;13.0;4.0;184.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
7.0;13.0;4.0;185.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
10.0;13.0;4.0;186.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
10.0;13.0;4.0;187.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
10.0;10.0;4.0;188.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
10.0;13.0;4.0;189.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
10.0;12.0;4.0;190.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
10.0;13.0;9.0;191.0;38.0;29143.88;8.0;5.0;14.0;3.0;8.09;518.69;Standard
13.0;10.0;7.0;130.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Standard
22.0;11.0;7.0;131.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Standard
12.0;11.0;7.0;132.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Poor
17.0;10.0;7.0;133.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Poor
17.0;10.0;7.0;134.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Poor
19.0;13.0;7.0;135.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Poor
17.0;11.0;7.0;136.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Poor
17.0;10.0;7.0;137.0;34.0;34266.08;8.0;9.0;21.0;6.0;10.07;1843.93;Poor
4.0;14.0;7.0;353.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Standard
4.0;15.0;7.0;354.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Standard
5.0;14.0;7.0;355.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Standard
5.0;11.0;7.0;355.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Standard
4.0;11.0;7.0;357.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Standard
5.0;14.0;7.0;358.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Standard
5.0;17.0;7.0;359.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Good
5.0;17.0;11.0;360.0;15.0;46243.56;4.0;5.0;13.0;0.0;15.79;1455.34;Good
30.0;11.0;4.0;291.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
30.0;11.0;4.0;292.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
30.0;11.0;9.0;293.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
27.0;11.0;9.0;294.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
30.0;11.0;9.0;295.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
29.0;8.0;9.0;296.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
30.0;12.0;9.0;297.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
33.0;11.0;9.0;297.0;25.0;84880.65;5.0;6.0;14.0;0.0;2.23;1344.85;Standard
15.0;8.0;1.0;338.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
15.0;8.0;1.0;339.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
15.0;9.0;1.0;340.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
14.0;9.0;1.0;340.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
14.0;9.0;1.0;342.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
16.0;9.0;4.0;343.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
15.0;9.0;4.0;344.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
15.0;9.0;4.0;345.0;41.0;77257.64;0.0;4.0;7.0;2.0;3.67;199.5;Good
57.0;19.0;7.0;134.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
61.0;20.0;7.0;135.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
56.0;23.0;7.0;135.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
61.0;20.0;7.0;137.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
61.0;18.0;7.0;138.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
61.0;20.0;7.0;139.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
61.0;20.0;7.0;140.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
65.0;20.0;9.0;140.0;28.0;8227855,00;6.0;8.0;31.0;7.0;17.6;2695.38;Poor
51.0;15.0;10.0;143.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Poor
51.0;15.0;10.0;144.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Poor
51.0;15.0;10.0;145.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Poor
51.0;15.0;10.0;146.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Poor
51.0;15.0;10.0;147.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Standard
51.0;18.0;10.0;148.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Standard
51.0;12.0;10.0;148.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Standard
51.0;12.0;10.0;150.0;28.0;46264.71;8.0;9.0;27.0;7.0;3.34;3025.1;Standard
16.0;17.0;3.0;373.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Standard
12.0;17.0;3.0;374.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Standard
7.0;14.0;3.0;375.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Standard
11.0;17.0;3.0;376.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Standard
8.0;17.0;3.0;377.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Standard
12.0;15.0;3.0;378.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Standard
12.0;17.0;3.0;378.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Standard
12.0;17.0;3.0;380.0;45.0;28942.3;8.0;3.0;13.0;2.0;5.08;690.71;Good
28.0;10.0;2.0;374.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Standard
28.0;10.0;2.0;374.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Poor
28.0;10.0;2.0;375.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Standard
24.0;10.0;2.0;376.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Poor
28.0;10.0;2.0;377.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Poor
28.0;7.0;7.0;378.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Poor
24.0;7.0;7.0;379.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Standard
28.0;8.0;7.0;380.0;38.0;20758.37;0.0;5.0;11.0;4.0;9.91;1328.24;Standard
23.0;11.0;3.0;328.0;48.0;14303125,00;5.0;3.0;20.0;3.0;11.18;819.71;Standard
23.0;11.0;3.0;329.0;48.0;14303125,00;5.0;3.0;20.0;3.0;11.18;819.71;Standard
20.0;10.0;3.0;330.0;48.0;14303125,00;5.0;3.0;20.0;3.0;11.18;819.71;Standard
